,asteroid,X,Y,Z
20439,DES=+2000555.csv,380272294.4471411,258749114.471447,-21037643.4651102
20440,DES=+2000555.csv,379249347.0485594,259835693.3641023,-21034595.71767433
20441,DES=+2000555.csv,378222553.595611,260919632.6367916,-21031333.95261872
20442,DES=+2000555.csv,377191918.6713431,262000917.2411857,-21027857.88000831
20443,DES=+2000555.csv,376157446.9188029,263079532.1154095,-21024167.21158825
20444,DES=+2000555.csv,375119143.0413741,264155462.1841975,-21020261.66081195
20445,DES=+2000555.csv,374077011.8031161,265228692.3590717,-21016140.94286755
20446,DES=+2000555.csv,373031058.0290962,266299207.5385389,-21011804.77470231
20447,DES=+2000555.csv,371981286.6057167,267366992.6083049,-21007252.87504579
20448,DES=+2000555.csv,370927702.4810346,268432032.4415019,-21002484.9644313
20449,DES=+2000555.csv,369870310.6650726,269494311.8989259,-20997500.76521593
20450,DES=+2000555.csv,368809116.2301223,270553815.8292831,-20992300.00159979
20451,DES=+2000555.csv,367744124.3110398,271610529.0694416,-20986882.39964406
20452,DES=+2000555.csv,366675340.1055343,272664436.4446895,-20981247.68728836
20453,DES=+2000555.csv,365602768.87445,273715522.768995,-20975395.59436752
20454,DES=+2000555.csv,364526415.9420428,274763772.8452703,-20969325.85262796
20455,DES=+2000555.csv,363446286.6962515,275809171.4656377,-20963038.19574367
20456,DES=+2000555.csv,362362386.5889647,276851703.4116974,-20956532.35933182
20457,DES=+2000555.csv,361274721.1362847,277891353.4547963,-20949808.08096848
20458,DES=+2000555.csv,360183295.9187873,278928106.3562993,-20942865.1002042
20459,DES=+2000555.csv,359088116.5817792,279961946.8678608,-20935703.15857905
20460,DES=+2000555.csv,357989188.8355527,280992859.7316982,-20928321.99963841
20461,DES=+2000555.csv,356886518.4556386,282020829.680866,-20920721.36894822
20462,DES=+2000555.csv,355780111.2830575,283045841.4395319,-20912901.0141104
20463,DES=+2000555.csv,354669973.2245685,284067879.7232535,-20904860.68477839
20464,DES=+2000555.csv,353556110.2529172,285086929.2392576,-20896600.1326728
20465,DES=+2000555.csv,352438528.4070824,286102974.6867198,-20888119.11159699
20466,DES=+2000555.csv,351317233.7925215,287116000.7570459,-20879417.37745276
20467,DES=+2000555.csv,350192232.5814142,288125992.1341561,-20870494.68825619
20468,DES=+2000555.csv,349063531.0129054,289132933.4947694,-20861350.80415358
20469,DES=+2000555.csv,347931135.3933482,290136809.5086905,-20851985.48743735
20470,DES=+2000555.csv,346795052.0965438,291137604.839099,-20842398.50256224
20471,DES=+2000555.csv,345655287.5639823,292135304.1428393,-20832589.6161612
20472,DES=+2000555.csv,344511848.3050811,293129892.0707136,-20822558.59706204
20473,DES=+2000555.csv,343364740.8974234,294121353.2677763,-20812305.21630324
20474,DES=+2000555.csv,342213971.9869955,295109672.3736302,-20801829.24715088
20475,DES=+2000555.csv,341059548.2884216,296094834.0227252,-20791130.46511468
20476,DES=+2000555.csv,339901476.5852005,297076822.8446589,-20780208.64796495
20477,DES=+2000555.csv,338739763.7299388,298055623.4644787,-20769063.57574891
20478,DES=+2000555.csv,337574416.6445836,299031220.5029867,-20757695.03080778
20479,DES=+2000555.csv,336405442.3206549,300003598.5770461,-20746102.79779322
20480,DES=+2000555.csv,335232847.8194764,300972742.2998896,-20734286.66368468
20481,DES=+2000555.csv,334056640.2724049,301938636.2814298,-20722246.41780607
20482,DES=+2000555.csv,332876826.8810593,302901265.1285717,-20709981.85184297
20483,DES=+2000555.csv,331693414.9175481,303860613.4455268,-20697492.75985995
20484,DES=+2000555.csv,330506411.7246956,304816665.8341291,-20684778.93831772
20485,DES=+2000555.csv,329315824.7162679,305769406.8941524,-20671840.1860908
20486,DES=+2000555.csv,328121661.3771968,306718821.22363,-20658676.30448489
20487,DES=+2000555.csv,326923929.2638035,307664893.4191751,-20645287.09725477
20488,DES=+2000555.csv,325722636.0040206,308607608.0763033,-20631672.37062214
20489,DES=+2000555.csv,324517789.2976148,309546949.7897557,-20617831.9332937
20490,DES=+2000555.csv,323309396.9164075,310482903.1538234,-20603765.59647954
20491,DES=+2000555.csv,322097466.7044953,311415452.7626732,-20589473.17391159
20492,DES=+2000555.csv,320882006.578471,312344583.2106739,-20574954.48186269
20493,DES=+2000555.csv,319663024.5276439,313270279.0927225,-20560209.33916557
20494,DES=+2000555.csv,318440528.614261,314192525.0045734,-20545237.56723249
20495,DES=+2000555.csv,317214526.9737294,315111305.5431646,-20530038.99007532
20496,DES=+2000555.csv,315985027.8148395,316026605.3069475,-20514613.43432587
20497,DES=+2000555.csv,314752039.4199919,316938408.896215,-20498960.72925703
20498,DES=+2000555.csv,313515570.1454256,317846700.9134318,-20483080.70680444
20499,DES=+2000555.csv,312275628.4214517,318751465.9635646,-20466973.20158878
20500,DES=+2000555.csv,311032222.7526923,319652688.654415,-20450638.05093877
20501,DES=+2000555.csv,309785361.7183243,320550353.5969535,-20434075.09491511
20502,DES=+2000555.csv,308535053.972332,321444445.4056595,-20417284.17633484
20503,DES=+2000555.csv,307281308.2437682,322334948.6988648,-20400265.14079686
20504,DES=+2000555.csv,306024133.3370237,323221848.099107,-20383017.83670765
20505,DES=+2000555.csv,304763538.1321086,324105128.2334926,-20365542.11530769
20506,DES=+2000555.csv,303499531.5849416,324984773.7340757,-20347837.83069767
20507,DES=+2000555.csv,302232122.727649,325860769.2382548,-20329904.8398647
20508,DES=+2000555.csv,300961320.6688702,326733099.3891945,-20311743.00270753
20509,DES=+2000555.csv,299687134.5940645,327601748.836272,-20293352.18205978
20510,DES=+2000555.csv,298409573.7658141,328466702.2355576,-20274732.24371092
20511,DES=+2000555.csv,297128647.5241161,329327944.2503276,-20255883.05642401
20512,DES=+2000555.csv,295844365.2866531,330185459.551611,-20236804.49194878
20513,DES=+2000555.csv,294556736.5490316,331039232.8187655,-20217496.42502999
20514,DES=+2000555.csv,293265770.8849789,331889248.7400776,-20197958.73341039
20515,DES=+2000555.csv,291971477.9464908,332735492.0133754,-20178191.29782869
20516,DES=+2000555.csv,290673867.4639242,333577947.3466361,-20158194.00201282
20517,DES=+2000555.csv,289372949.2460366,334416599.4585788,-20137966.73267052
20518,DES=+2000555.csv,288068733.1799781,335251433.0792208,-20117509.37947859
20519,DES=+2000555.csv,286761229.2312452,336082432.9503865,-20096821.83507305
20520,DES=+2000555.csv,285450447.4436193,336909583.826161,-20075903.99504288
20521,DES=+2000555.csv,284136397.9391002,337732870.4732855,-20054755.75792825
20522,DES=+2000555.csv,282819090.9178571,338552277.6714979,-20033377.02522554
20523,DES=+2000555.csv,281498536.6582107,339367790.2138304,-20011767.70139892
20524,DES=+2000555.csv,280174745.5166562,340179392.9068767,-19989927.69389896
20525,DES=+2000555.csv,278847727.92793,340987070.5710426,-19967856.91318633
20526,DES=+2000555.csv,277517494.4051227,341790808.040796,-19945555.27276105
20527,DES=+2000555.csv,276184055.539831,342590590.1649278,-19923022.68919449
20528,DES=+2000555.csv,274847422.0023424,343386401.8068312,-19900259.08216299
20529,DES=+2000555.csv,273507604.5418443,344178227.8448075,-19877264.37448257
20530,DES=+2000555.csv,272164613.986649,344966053.1723983,-19854038.49214318
20531,DES=+2000555.csv,270818461.2444269,345749862.6987451,-19830581.36434165
20532,DES=+2000555.csv,269469157.3024412,346529641.3489757,-19806892.92351334
20533,DES=+2000555.csv,268116713.2277806,347305374.0646121,-19782973.10536188
20534,DES=+2000555.csv,266761140.1675852,348077045.8040007,-19758821.84888786
20535,DES=+2000555.csv,265402449.349264,348844641.5427559,-19734439.09641485
20536,DES=+2000555.csv,264040652.0807025,349608146.2742198,-19709824.79361446
20537,DES=+2000555.csv,262675759.7504605,350367545.0099309,-19684978.88952982
20538,DES=+2000555.csv,261307783.82796,351122822.7801027,-19659901.33659829
20539,DES=+2000555.csv,259936735.8636619,351873964.6341072,-19634592.09067246
20540,DES=+2000555.csv,258562627.4892358,352620955.640965,-19609051.11104119
20541,DES=+2000555.csv,257185470.4177192,353363780.8898382,-19583278.36044918
20542,DES=+2000555.csv,255805276.4436698,354102425.4905268,-19557273.80511671
20543,DES=+2000555.csv,254422057.443311,354836874.5739676,-19531037.41475865
20544,DES=+2000555.csv,253035825.3746703,355567113.2927346,-19504569.16260302
20545,DES=+2000555.csv,251646592.2777118,356293126.8215418,-19477869.02540983
20546,DES=+2000555.csv,250254370.274464,357014900.3577471,-19450936.98348923
20547,DES=+2000555.csv,248859171.5691414,357732419.1218573,-19423773.02071971
20548,DES=+2000555.csv,247461008.4482627,358445668.3580357,-19396377.12456651
20549,DES=+2000555.csv,246059893.280764,359154633.3346097,-19368749.28609945
20550,DES=+2000555.csv,244655838.5181077,359859299.344581,-19340889.50001116
20551,DES=+2000555.csv,243248856.6943879,360559651.7061364,-19312797.76463522
20552,DES=+2000555.csv,241838960.4264325,361255675.7631608,-19284474.0819639
20553,DES=+2000555.csv,240426162.4139005,361947356.8857513,-19255918.45766661
20554,DES=+2000555.csv,239010475.4393769,362634680.4707336,-19227130.90110767
20555,DES=+2000555.csv,237591912.3684635,363317631.9421795,-19198111.42536458
20556,DES=+2000555.csv,236170486.1498669,363996196.7519263,-19168860.0472459
20557,DES=+2000555.csv,234746209.8154822,364670360.3800983,-19139376.78730948
20558,DES=+2000555.csv,233319096.4804744,365340108.3356302,-19109661.66988054
20559,DES=+2000556.csv,-279999572.8138828,-260478436.277512,-31288521.13936505
20560,DES=+2000556.csv,-279042097.4902389,-261726223.7411294,-31236463.70067565
20561,DES=+2000556.csv,-278079735.3132007,-262969426.5045294,-31183859.02914855
20562,DES=+2000556.csv,-277112508.7336882,-264208028.0828063,-31130708.67309307
20563,DES=+2000556.csv,-276140440.2277007,-265442012.1013939,-31077014.18588004
20564,DES=+2000556.csv,-275163552.2958468,-266671362.2957776,-31022777.12589242
20565,DES=+2000556.csv,-274181867.4628797,-267896062.5112082,-30967999.05647683
20566,DES=+2000556.csv,-273195408.2772366,-269116096.7024142,-30912681.54589492
20567,DES=+2000556.csv,-272204197.3105819,-270331448.9333142,-30856826.16727537
20568,DES=+2000556.csv,-271208257.1573558,-271542103.3767292,-30800434.49856628
20569,DES=+2000556.csv,-270207610.4343265,-272748044.3140956,-30743508.1224879
20570,DES=+2000556.csv,-269202279.7801464,-273949256.1351764,-30686048.62648569
20571,DES=+2000556.csv,-268192287.8549136,-275145723.3377749,-30628057.60268402
20572,DES=+2000556.csv,-267177657.3397365,-276337430.5274469,-30569536.64783978
20573,DES=+2000556.csv,-266158410.9363032,-277524362.4172131,-30510487.36329694
20574,DES=+2000556.csv,-265134571.3664548,-278706503.8272738,-30450911.35494107
20575,DES=+2000556.csv,-264106161.3717626,-279883839.6847217,-30390810.2331547
20576,DES=+2000556.csv,-263073203.7131096,-281056355.0232572,-30330185.61277272
20577,DES=+2000556.csv,-262035721.1702751,-282224034.9829038,-30269039.11303839
20578,DES=+2000556.csv,-260993736.5415239,-283386864.8097246,-30207372.35756019
20579,DES=+2000556.csv,-259947272.6431982,-284544829.8555399,-30145186.97426826
20580,DES=+2000556.csv,-258896352.3093128,-285697915.5776466,-30082484.59537259
20581,DES=+2000556.csv,-257840998.3911539,-286846107.5385385,-30019266.85732058
20582,DES=+2000556.csv,-256781233.7568798,-287989391.4056286,-29955535.40075617
20583,DES=+2000556.csv,-255717081.2911242,-289127752.9509738,-29891291.87047888
20584,DES=+2000556.csv,-254648563.8946007,-290261178.0510008,-29826537.91540416
20585,DES=+2000556.csv,-253575704.4837092,-291389652.6862344,-29761275.18852417
20586,DES=+2000556.csv,-252498525.990142,-292513162.9410279,-29695505.34686935
20587,DES=+2000556.csv,-251417051.3604891,-293631695.0032955,-29629230.05147098
20588,DES=+2000556.csv,-250331303.5558429,-294745235.1642467,-29562450.96732482
20589,DES=+2000556.csv,-249241305.5513995,-295853769.8181204,-29495169.76335546
20590,DES=+2000556.csv,-248147080.3360564,-296957285.4619212,-29427388.11238192
20591,DES=+2000556.csv,-247048650.9120056,-298055768.6951532,-29359107.69108416
20592,DES=+2000556.csv,-245946040.29432,-299149206.219552,-29290330.17997068
20593,DES=+2000556.csv,-244839271.5105325,-300237584.8388111,-29221057.26334697
20594,DES=+2000556.csv,-243728367.6002086,-301320891.458301,-29151290.62928469
20595,DES=+2000556.csv,-242613351.6145088,-302399113.0847763,-29081031.96959113
20596,DES=+2000556.csv,-241494246.6157469,-303472236.8260685,-29010282.97977902
20597,DES=+2000556.csv,-240371075.6769418,-304540249.8907575,-28939045.35903528
20598,DES=+2000556.csv,-239243861.8813692,-305603139.5878199,-28867320.81018905
20599,DES=+2000556.csv,-238112628.3221184,-306660893.3262491,-28795111.03967692
20600,DES=+2000556.csv,-236977398.101661,-307713498.614645,-28722417.7575057
20601,DES=+2000556.csv,-235838194.3314417,-308760943.0607721,-28649242.67721105
20602,DES=+2000556.csv,-234695040.1315016,-309803214.3710912,-28575587.51581144
20603,DES=+2000556.csv,-233547958.6301419,-310840300.3502691,-28501453.99375725
20604,DES=+2000556.csv,-232396972.9636399,-311872188.9006764,-28426843.83487473
20605,DES=+2000556.csv,-231242106.2760202,-312898868.021891,-28351758.76630609
20606,DES=+2000556.csv,-230083381.7188806,-313920325.810219,-28276200.51844585
20607,DES=+2000556.csv,-228920822.4512691,-314936550.4582512,-28200170.82487717
20608,DES=+2000556.csv,-227754451.6396001,-315947530.2544684,-28123671.42230806
20609,DES=+2000556.csv,-226584292.4575939,-316953253.582908,-28046704.0505113
20610,DES=+2000556.csv,-225410368.0862207,-317953708.9228876,-27969270.4522696
20611,DES=+2000556.csv,-224232701.713632,-318948884.8487895,-27891372.37332702
20612,DES=+2000556.csv,-223051316.5350643,-319938770.0298926,-27813011.56234711
20613,DES=+2000556.csv,-221866235.7527048,-320923353.2302417,-27734189.77087884
20614,DES=+2000556.csv,-220677482.5755129,-321902623.3085359,-27654908.75332806
20615,DES=+2000556.csv,-219485080.2189975,-322876569.2180257,-27575170.26693459
20616,DES=+2000556.csv,-218289051.9049555,-323845180.0064005,-27494976.07175238
20617,DES=+2000556.csv,-217089420.8611776,-324808444.8156648,-27414327.93063253
20618,DES=+2000556.csv,-215886210.3211288,-325766352.8819923,-27333227.60920694
20619,DES=+2000556.csv,-214679443.5236138,-326718893.5355544,-27251676.87587233
20620,DES=+2000556.csv,-213469143.7124336,-327666056.2003264,-27169677.50177328
20621,DES=+2000556.csv,-212255334.1360404,-328607830.3938708,-27087231.260784
20622,DES=+2000556.csv,-211038038.0471956,-329544205.7270998,-27004339.92948921
20623,DES=+2000556.csv,-209817278.7026341,-330475171.9040215,-26921005.28716289
20624,DES=+2000556.csv,-208593079.3627381,-331400718.721473,-26837229.11574604
20625,DES=+2000556.csv,-207365463.29122,-332320836.0688424,-26753013.19982271
20626,DES=+2000556.csv,-206134453.7548177,-333235513.9277834,-26668359.32659574
20627,DES=+2000556.csv,-204900074.0229984,-334144742.3719255,-26583269.28586029
20628,DES=+2000556.csv,-203662347.3676746,-335048511.56658,-26497744.8699778
20629,DES=+2000556.csv,-202421297.0629286,-335946811.7684445,-26411787.87384869
20630,DES=+2000556.csv,-201176946.3847462,-336839633.3253076,-26325400.09488508
20631,DES=+2000556.csv,-199929318.6107586,-337726966.6757538,-26238583.33298288
20632,DES=+2000556.csv,-198678437.0199921,-338608802.3488684,-26151339.39049387
20633,DES=+2000556.csv,-197424324.8926232,-339485130.9639459,-26063670.07219787
20634,DES=+2000556.csv,-196167005.5097419,-340355943.2301989,-25975577.18527471
20635,DES=+2000556.csv,-194906502.1531181,-341221229.9464688,-25887062.53927654
20636,DES=+2000556.csv,-193642838.1049752,-342080982.0009401,-25798127.94609992
20637,DES=+2000556.csv,-192376036.6477666,-342935190.3708557,-25708775.21995832
20638,DES=+2000556.csv,-191106121.0639577,-343783846.1222348,-25619006.17735521
20639,DES=+2000556.csv,-189833114.6358108,-344626940.4095926,-25528822.63705628
20640,DES=+2000556.csv,-188557040.6451743,-345464464.4756637,-25438226.42006312
20641,DES=+2000556.csv,-187277922.3732751,-346296409.651125,-25347219.34958637
20642,DES=+2000556.csv,-185995783.1005141,-347122767.3543231,-25255803.25101955
20643,DES=+2000556.csv,-184710646.1062649,-347943529.0910028,-25163979.95191292
20644,DES=+2000556.csv,-183422534.6686755,-348758686.4540361,-25071751.28194752
20645,DES=+2000556.csv,-182131472.0644729,-349568231.1231558,-24979119.07291006
20646,DES=+2000556.csv,-180837481.5687695,-350372154.8646894,-24886085.15866716
20647,DES=+2000556.csv,-179540586.4548739,-351170449.5312939,-24792651.37514096
20648,DES=+2000556.csv,-178240809.9941027,-351963107.0616947,-24698819.56028403
20649,DES=+2000556.csv,-176938175.4555951,-352750119.4804238,-24604591.55405499
20650,DES=+2000556.csv,-175632706.106131,-353531478.8975618,-24509969.19839448
20651,DES=+2000556.csv,-174324425.2099503,-354307177.5084801,-24414954.33720139
20652,DES=+2000556.csv,-173013356.0285749,-355077207.593586,-24319548.81630893
20653,DES=+2000556.csv,-171699521.8206333,-355841561.5180679,-24223754.48346154
20654,DES=+2000556.csv,-170382945.8416878,-356600231.731644,-24127573.18829203
20655,DES=+2000556.csv,-169063651.3440632,-357353210.7683122,-24031006.78229828
20656,DES=+2000556.csv,-167741661.5766781,-358100491.2461007,-23934057.11882114
20657,DES=+2000556.csv,-166416999.7848787,-358842065.8668221,-23836726.0530221
